"2020/07/30 16:47:38:327" "DEBUG  " "   Seq Log     " "Reached pos --> x: -88.83067, y: -344.2244, z: -6.378994, pitch: -62.132"
"2020/07/30 16:55:51:844" "DEBUG  " "   Seq Log     " "Reached pos --> x: -140.3627, y: -676.7879, z: -6.384035, pitch: -62.132"
"2020/07/30 16:55:51:844" "DEBUG  " "   Seq Log     " "Move X to socket 1 standby position"
"2020/07/30 16:55:52:174" "DEBUG  " "   Seq Log     " "Move X and Y to socket 1 place position"
"2020/07/30 16:55:52:174" "DEBUG  " "   Seq Log     " "XY socket place pos: -228.439, -676.774, XY AO: -7.6788e-2, -1.0239e-1, X pick offset: 0.0"
"2020/07/30 16:55:52:174" "DEBUG  " "   Seq Log     " "Final XYZ socket place pos to be moved --> x: -228.362212, y: -676.87639, z: -10.846"
"2020/07/30 16:55:52:219" "DEBUG  " "   Seq Log     " "Reached pos --> x: -228.276, y: -676.8069, z: -6.379011, pitch: -62.1325"
"2020/07/30 16:55:52:219" "DEBUG  " "   Seq Log     " "Check unit drop"
"2020/07/30 16:55:52:219" "DEBUG  " "   Seq Log     " "Head 1: vacuum on TRUE, analog 3868, pressure -90.8551286355175"
"2020/07/30 16:55:52:219" "DEBUG  " "   Seq Log     " "Head 2: vacuum on TRUE, analog 3894, pressure -90.6872768333995"
"2020/07/30 16:55:52:219" "DEBUG  " "   Seq Log     " "Head 3: vacuum on FALSE, analog 9917, pressure 1.17343668935212"
"2020/07/30 16:55:52:219" "DEBUG  " "   Seq Log     " "Head 4: vacuum on FALSE, analog 9871, pressure 4.40992461928147e-1"
"2020/07/30 16:55:52:234" "DEBUG  " "   Seq Log     " "Move Z to socket 1 place position and pick head 1 down"
"2020/07/30 16:55:52:384" "DEBUG  " "   Seq Log     " "Reached pos --> x: -228.3728, y: -676.9164, z: -10.222795, pitch: -62.1315"
"2020/07/30 16:55:52:908" "DEBUG  " "   Seq Log     " "Pick Head 1 purge"
"2020/07/30 16:55:52:998" "DEBUG  " "   Seq Log     " "When Drop, Pick Head 1 purge 7.20084231086153kPa"
"2020/07/30 16:55:52:998" "DEBUG  " "   Seq Log     " "PickHead1_VacThreshold_Purge 20.0kPa"
"2020/07/30 16:55:52:998" "DEBUG  " "   Seq Log     " "PickHead2_VacThreshold_Purge 20.0kPa"
"2020/07/30 16:55:52:998" "DEBUG  " "   Seq Log     " "PickHead3_VacThreshold_Purge 20.0kPa"
"2020/07/30 16:55:52:998" "DEBUG  " "   Seq Log     " "PickHead4_VacThreshold_Purge 20.0kPa"
"2020/07/30 16:55:52:998" "DEBUG  " "   Seq Log     " "bHead1PurgeSwOn TRUE"
"2020/07/30 16:55:52:998" "DEBUG  " "   Seq Log     " "bHead2PurgeSwOn TRUE"
"2020/07/30 16:55:52:998" "DEBUG  " "   Seq Log     " "bHead3PurgeSwOn TRUE"
"2020/07/30 16:55:52:998" "DEBUG  " "   Seq Log     " "bHead4PurgeSwOn TRUE"
"2020/07/30 16:55:52:998" "DEBUG  " "   Seq Log     " "bHeadGotIC TRUE"
"2020/07/30 16:55:52:998" "DEBUG  " "   Seq Log     " "bHeadGotIC TRUE"
"2020/07/30 16:55:52:998" "DEBUG  " "   Seq Log     " "bHeadGotIC FALSE"
"2020/07/30 16:55:52:998" "DEBUG  " "   Seq Log     " "bHeadGotIC FALSE"
"2020/07/30 16:55:52:998" "DEBUG  " "   Seq Log     " "Move Z to socket standby and pick head 1 up"
"2020/07/30 16:55:53:194" "DEBUG  " "   Seq Log     " "When Head Up, Pick Head 1 purge 8.5131382183294kPa"
"2020/07/30 16:55:53:194" "DEBUG  " "   Seq Log     " "Pick Head 1 purge off"
"2020/07/30 16:55:53:194" "DEBUG  " "   Seq Log     " "Reached pos --> x: -228.362, y: -676.8713, z: -6.482329, pitch: -62.1325"
"2020/07/30 16:55:53:194" "DEBUG  " "   Seq Log     " "bHead1PurgeMonitor FALSE"
"2020/07/30 16:55:53:194" "DEBUG  " "   Seq Log     " "bHead2PurgeMonitor FALSE"
"2020/07/30 16:55:53:194" "DEBUG  " "   Seq Log     " "bHead3PurgeMonitor FALSE"
"2020/07/30 16:55:53:194" "DEBUG  " "   Seq Log     " "bHead4PurgeMonitor FALSE"
"2020/07/30 16:55:53:298" "DEBUG  " "   Seq Log     " "Head 1: vacuum on TRUE, analog 8521, pressure -20.2047791985839"
"2020/07/30 16:55:53:298" "DEBUG  " "   Seq Log     " "Head 2: vacuum on TRUE, analog 4307, pressure -84.65987121189"
"2020/07/30 16:55:53:298" "DEBUG  " "   Seq Log     " "Head 3: vacuum on FALSE, analog 9909, pressure 1.14291817987612"
"2020/07/30 16:55:53:298" "DEBUG  " "   Seq Log     " "Head 4: vacuum on FALSE, analog 9864, pressure 4.86770226142141e-1"
"2020/07/30 16:55:53:314" "DEBUG  " "   Seq Log     " "Move Y to socket 1 standby position"
"2020/07/30 16:55:53:808" "DEBUG  " "   Seq Log     " "Reached pos --> x: -228.3631, y: -294.1297, z: -6.378966, pitch: -62.1305"
"2020/07/30 16:55:53:808" "INFO   " " Queuing Event " "PickAndPlaceCompleted,PNB.CELL.B04.STANDBY.01,PNB.TESTER.B04.01.SOCKET.A01,PNB.CELL.B04.HEAD.01,1,0,0Gang 0 "
"2020/07/30 16:55:53:808" "DEBUG  " "   Seq Log     " "----------Buffered PickAndPlace Completed----------"
"2020/07/30 16:55:53:808" "MESSAGE" "5.2.IR10       " "Pick And Place: Idle"
"2020/07/30 16:55:53:808" "DEBUG  " "   Seq Log     " "Place unit from standby to socket 1 done"
"2020/07/30 16:55:53:808" "INFO   " "Event to TA[1] " "PickAndPlaceCompleted,PNB.CELL.B04.STANDBY.01,PNB.TESTER.B04.01.SOCKET.A01,PNB.CELL.B04.HEAD.01,1,0,0Gang 0 "
"2020/07/30 16:55:54:094" "INFO   " "Cmd from TA[1] " "PickAndPlace,PNB.CELL.B04.STANDBY.01,PNB.CELL.B04.LANE.01.TRAY.04.03,PNB.CELL.B04.HEAD.02,1,0,"
"2020/07/30 16:55:54:094" "DEBUG  " "   Seq Log     " "PicknPlace buffer queue count 1 added: "
"2020/07/30 16:55:54:094" "DEBUG  " "   Seq Log     " " +PNB.CELL.B04.STANDBY.01"
"2020/07/30 16:55:54:094" "DEBUG  " "   Seq Log     " " +PNB.CELL.B04.LANE.01.TRAY.04.03"
"2020/07/30 16:55:54:094" "DEBUG  " "   Seq Log     " " +PNB.CELL.B04.HEAD.02"
"2020/07/30 16:55:54:094" "DEBUG  " "   Seq Log     " " +Retry: FALSE"
"2020/07/30 16:55:54:094" "DEBUG  " "   Seq Log     " "Processing one PickAndPlace buffer from total 1 queue: "
"2020/07/30 16:55:54:094" "DEBUG  " "   Seq Log     " " -PNB.CELL.B04.STANDBY.01"
"2020/07/30 16:55:54:094" "DEBUG  " "   Seq Log     " " -PNB.CELL.B04.LANE.01.TRAY.04.03"
"2020/07/30 16:55:54:094" "DEBUG  " "   Seq Log     " " -PNB.CELL.B04.HEAD.02"
"2020/07/30 16:55:54:094" "DEBUG  " "   Seq Log     " " -Retry: FALSE"
"2020/07/30 16:55:54:094" "DEBUG  " "   Seq Log     " "--------Buffered PicknPlace Started with retry FALSE--------"
"2020/07/30 16:55:54:124" "MESSAGE" "5.2.IR10       " "Pick And Place: Running"
"2020/07/30 16:55:54:138" "DEBUG  " "   Seq Log     " "Reached pos --> x: -228.362, y: -293.6213, z: -6.379, pitch: -62.131"
"2020/07/30 16:55:54:138" "DEBUG  " "   Seq Log     " "Move XY to buffer 1 place position"
"2020/07/30 16:55:54:138" "DEBUG  " "   Seq Log     " "XY tray place pos: -127.995, -224.238, XY AO: 0.0, 0.0, X pick offset: 0.0"
"2020/07/30 16:55:54:138" "DEBUG  " "   Seq Log     " "Final XYZ tray place pos to be moved --> x: -127.995, y: -224.238, z: -16.078"
"2020/07/30 16:55:54:484" "DEBUG  " "   Seq Log     " "Reached pos --> x: -128.7588, y: -224.2355, z: -6.379, pitch: -62.1335"
"2020/07/30 16:55:54:484" "DEBUG  " "   Seq Log     " "Check unit drop"
"2020/07/30 16:55:54:484" "DEBUG  " "   Seq Log     " "Head 1: vacuum on FALSE, analog 9820, pressure -1.23599963377814e-1"
"2020/07/30 16:55:54:484" "DEBUG  " "   Seq Log     " "Head 2: vacuum on TRUE, analog 3903, pressure -90.4431287575915"
"2020/07/30 16:55:54:484" "DEBUG  " "   Seq Log     " "Head 3: vacuum on FALSE, analog 9899, pressure 1.20395519882811"
"2020/07/30 16:55:54:484" "DEBUG  " "   Seq Log     " "Head 4: vacuum on FALSE, analog 9855, pressure 5.32547990356136e-1"
"2020/07/30 16:55:54:514" "DEBUG  " "   Seq Log     " "Pick Head 2 down"
"2020/07/30 16:55:54:708" "DEBUG  " "   Seq Log     " "Reached pos --> x: -127.994, y: -224.2458, z: -15.52454, pitch: -62.1325"
"2020/07/30 16:55:55:218" "DEBUG  " "   Seq Log     " "Unit Count : 17599.0"
"2020/07/30 16:55:55:218" "DEBUG  " "   Seq Log     " "Pick Head 2 purge"
"2020/07/30 16:55:55:308" "DEBUG  " "   Seq Log     " "When Drop, Pick Head 2 purge 7.21610156559953kPa"
"2020/07/30 16:55:55:308" "DEBUG  " "   Seq Log     " "Z move to standby and pick heads cylinder up"
"2020/07/30 16:55:55:518" "DEBUG  " "   Seq Log     " "Reached pos --> x: -127.99525, y: -224.2302, z: -6.660914, pitch: -62.1325"
"2020/07/30 16:55:55:518" "DEBUG  " "   Seq Log     " "When Head Up, Pick Head 2 purge 8.5283974730674kPa"
"2020/07/30 16:55:55:518" "DEBUG  " "   Seq Log     " "Head 2 purge off"
"2020/07/30 16:55:55:638" "DEBUG  " "   Seq Log     " "Head 1: vacuum on FALSE, analog 9800, pressure -7.03451643421744e-1"
"2020/07/30 16:55:55:638" "DEBUG  " "   Seq Log     " "Head 2: vacuum on TRUE, analog 8716, pressure -17.4123355815302"
"2020/07/30 16:55:55:638" "DEBUG  " "   Seq Log     " "Head 3: vacuum on FALSE, analog 9893, pressure 9.59807123020141e-1"
"2020/07/30 16:55:55:638" "DEBUG  " "   Seq Log     " "Head 4: vacuum on FALSE, analog 9853, pressure 2.73140659810167e-1"
"2020/07/30 16:55:55:638" "DEBUG  " "   Seq Log     " "Place unit from standby to buffer lane 1 done"
"2020/07/30 16:55:55:654" "INFO   " " Queuing Event " "PickAndPlaceCompleted,PNB.CELL.B04.STANDBY.01,PNB.CELL.B04.LANE.01.TRAY.04.03,PNB.CELL.B04.HEAD.02,1,0,Gang 0 "
"2020/07/30 16:55:55:654" "DEBUG  " "   Seq Log     " "----------Buffered PickAndPlace Completed----------"
"2020/07/30 16:55:55:654" "INFO   " "Event to TA[1] " "PickAndPlaceCompleted,PNB.CELL.B04.STANDBY.01,PNB.CELL.B04.LANE.01.TRAY.04.03,PNB.CELL.B04.HEAD.02,1,0,Gang 0 "
"2020/07/30 16:55:55:654" "MESSAGE" "5.2.IR10       " "Pick And Place: Idle"
"2020/07/30 16:55:55:924" "INFO   " "Cmd from TA[1] " "PickAndPlace,PNB.CELL.B04.LANE.01.TRAY.05.03,PNB.CELL.B04.STANDBY.01,PNB.CELL.B04.HEAD.01,1,0,"
"2020/07/30 16:55:55:924" "DEBUG  " "   Seq Log     " "PicknPlace buffer queue count 1 added: "
"2020/07/30 16:55:55:924" "DEBUG  " "   Seq Log     " " +PNB.CELL.B04.LANE.01.TRAY.05.03"
"2020/07/30 16:55:55:924" "DEBUG  " "   Seq Log     " " +PNB.CELL.B04.STANDBY.01"
"2020/07/30 16:55:55:924" "DEBUG  " "   Seq Log     " " +PNB.CELL.B04.HEAD.01"
"2020/07/30 16:55:55:924" "DEBUG  " "   Seq Log     " " +Retry: FALSE"
"2020/07/30 16:55:55:924" "DEBUG  " "   Seq Log     " "Processing one PickAndPlace buffer from total 1 queue: "
"2020/07/30 16:55:55:924" "DEBUG  " "   Seq Log     " " -PNB.CELL.B04.LANE.01.TRAY.05.03"
"2020/07/30 16:55:55:924" "DEBUG  " "   Seq Log     " " -PNB.CELL.B04.STANDBY.01"
"2020/07/30 16:55:55:924" "DEBUG  " "   Seq Log     " " -PNB.CELL.B04.HEAD.01"
"2020/07/30 16:55:55:924" "DEBUG  " "   Seq Log     " " -Retry: FALSE"
"2020/07/30 16:55:55:924" "DEBUG  " "   Seq Log     " "--------Buffered PicknPlace Started with retry FALSE--------"
"2020/07/30 16:55:55:954" "MESSAGE" "5.2.IR10       " "Pick And Place: Running"
"2020/07/30 16:55:55:968" "DEBUG  " "   Seq Log     " "Reached pos --> x: -127.99525, y: -224.2377, z: -6.379006, pitch: -62.1325"
"2020/07/30 16:55:55:968" "DEBUG  " "   Seq Log     " "Arm move to buffer 1 pick position"
"2020/07/30 16:55:55:968" "DEBUG  " "   Seq Log     " "XY tray pick pos: -215.995, -184.238, XY AO: 0.0, 0.0, X pick offset: 0.0"
"2020/07/30 16:55:55:968" "DEBUG  " "   Seq Log     " "Final XY tray pick pos to be moved --> x: -215.995, y: -184.238"
"2020/07/30 16:55:56:298" "DEBUG  " "   Seq Log     " "Reached pos --> x: -215.2194, y: -184.2402, z: -6.379011, pitch: -62.1325"
"2020/07/30 16:55:56:314" "DEBUG  " "   Seq Log     " "Pick Head 1 down, vacuum ON"
"2020/07/30 16:55:56:314" "DEBUG  " "   Seq Log     " "Move Z to buffer 1 pick position"
"2020/07/30 16:55:57:094" "DEBUG  " "   Seq Log     " "Reached pos --> x: -215.9955, y: -184.2384, z: -19.17801, pitch: -62.1325"
"2020/07/30 16:55:57:094" "DEBUG  " "   Seq Log     " "Unit Count : 17599.0"
"2020/07/30 16:55:57:108" "DEBUG  " "   Seq Log     " "Z move to standby and pick heads cylinder up"
"2020/07/30 16:55:57:334" "DEBUG  " "   Seq Log     " "Reached pos --> x: -215.9929, y: -184.24, z: -6.849266, pitch: -62.1325"
"2020/07/30 16:55:57:334" "DEBUG  " "   Seq Log     " "Check fail to pick"
"2020/07/30 16:55:57:334" "DEBUG  " "   Seq Log     " "Head 1: vacuum on TRUE, analog 3881, pressure -90.8551286355175"
"2020/07/30 16:55:57:334" "DEBUG  " "   Seq Log     " "Head 2: vacuum on FALSE, analog 9796, pressure -5.81377605517758e-1"
"2020/07/30 16:55:57:334" "DEBUG  " "   Seq Log     " "Head 3: vacuum on FALSE, analog 9916, pressure 1.2802514725181"
"2020/07/30 16:55:57:334" "DEBUG  " "   Seq Log     " "Head 4: vacuum on FALSE, analog 9870, pressure 5.32547990356136e-1"
"2020/07/30 16:55:57:334" "DEBUG  " "   Seq Log     " "Pick unit from buffer lane 1 to standby done"
"2020/07/30 16:55:57:348" "INFO   " " Queuing Event " "PickAndPlaceCompleted,PNB.CELL.B04.LANE.01.TRAY.05.03,PNB.CELL.B04.STANDBY.01,PNB.CELL.B04.HEAD.01,1,0,Gang 0 "
"2020/07/30 16:55:57:348" "DEBUG  " "   Seq Log     " "----------Buffered PickAndPlace Completed----------"
"2020/07/30 16:55:57:348" "MESSAGE" "5.2.IR10       " "Pick And Place: Idle"
"2020/07/30 16:55:57:348" "INFO   " "Event to TA[1] " "PickAndPlaceCompleted,PNB.CELL.B04.LANE.01.TRAY.05.03,PNB.CELL.B04.STANDBY.01,PNB.CELL.B04.HEAD.01,1,0,Gang 0 "
"2020/07/30 16:56:00:363" "DEBUG  " "   Seq Log     " "StartStage >>> Move Y, Z and pitch to socket standby position"
"2020/07/30 16:56:00:363" "MESSAGE" "5.2.IR10       " "Pick And Place: Running"
"2020/07/30 16:56:00:693" "DEBUG  " "   Seq Log     " "Reached pos --> x: -215.9969, y: -333.1616, z: -6.379011, pitch: -62.13"
"2020/07/30 16:56:00:693" "DEBUG  " "   Seq Log     " "iStageTC: 2"
"2020/07/30 16:56:00:693" "DEBUG  " "   Seq Log     " "Move X to socket standby position"
"2020/07/30 16:56:01:368" "DEBUG  " "   Seq Log     " "Reached pos --> x: -830.9344, y: -333.6299, z: -6.379011, pitch: -62.133"
"2020/07/30 16:56:01:368" "DEBUG  " "   Seq Log     " "2, Stage completed"
"2020/07/30 16:56:01:368" "MESSAGE" "5.2.IR10       " "Pick And Place: Idle"
"2020/07/30 16:56:56:644" "INFO   " "Cmd from TA[1] " "PickAndPlace,PNB.TESTER.B04.02.SOCKET.A01,PNB.CELL.B04.STANDBY.01,PNB.CELL.B04.HEAD.02,0,0,0"
"2020/07/30 16:56:56:644" "DEBUG  " "   Seq Log     " "PicknPlace buffer queue count 1 added: "
"2020/07/30 16:56:56:644" "DEBUG  " "   Seq Log     " " +PNB.TESTER.B04.02.SOCKET.A01"
"2020/07/30 16:56:56:644" "DEBUG  " "   Seq Log     " " +PNB.CELL.B04.STANDBY.01"
"2020/07/30 16:56:56:644" "DEBUG  " "   Seq Log     " " +PNB.CELL.B04.HEAD.02"
"2020/07/30 16:56:56:644" "DEBUG  " "   Seq Log     " " +Retry: FALSE"
"2020/07/30 16:56:56:644" "DEBUG  " "   Seq Log     " "Processing one PickAndPlace buffer from total 1 queue: "
"2020/07/30 16:56:56:644" "DEBUG  " "   Seq Log     " " -PNB.TESTER.B04.02.SOCKET.A01"
"2020/07/30 16:56:56:644" "DEBUG  " "   Seq Log     " " -PNB.CELL.B04.STANDBY.01"
"2020/07/30 16:56:56:644" "DEBUG  " "   Seq Log     " " -PNB.CELL.B04.HEAD.02"
"2020/07/30 16:56:56:644" "DEBUG  " "   Seq Log     " " -Retry: FALSE"
"2020/07/30 16:56:56:644" "INFO   " "Cmd from TA[2] " "PickAndPlace,PNB.CELL.B04.STANDBY.01,PNB.TESTER.B04.02.SOCKET.A01,PNB.CELL.B04.HEAD.01,1,0,0"
"2020/07/30 16:56:56:644" "DEBUG  " "   Seq Log     " "PicknPlace buffer queue count 1 added: "
"2020/07/30 16:56:56:644" "DEBUG  " "   Seq Log     " " +PNB.CELL.B04.STANDBY.01"
"2020/07/30 16:56:56:644" "DEBUG  " "   Seq Log     " " +PNB.TESTER.B04.02.SOCKET.A01"
"2020/07/30 16:56:56:644" "DEBUG  " "   Seq Log     " " +PNB.CELL.B04.HEAD.01"
"2020/07/30 16:56:56:644" "DEBUG  " "   Seq Log     " " +Retry: FALSE"
"2020/07/30 16:56:56:644" "DEBUG  " "   Seq Log     " "Processing one PickAndPlace buffer from total 1 queue: "
"2020/07/30 16:56:56:644" "DEBUG  " "   Seq Log     " " -PNB.CELL.B04.STANDBY.01"
"2020/07/30 16:56:56:644" "DEBUG  " "   Seq Log     " " -PNB.TESTER.B04.02.SOCKET.A01"
"2020/07/30 16:56:56:644" "DEBUG  " "   Seq Log     " " -PNB.CELL.B04.HEAD.01"
"2020/07/30 16:56:56:644" "DEBUG  " "   Seq Log     " " -Retry: FALSE"
"2020/07/30 16:56:56:644" "DEBUG  " "   Seq Log     " "--------Buffered PicknPlace Started with retry FALSE--------"
"2020/07/30 16:56:56:659" "DEBUG  " "   Seq Log     " "Check thermal head is up"
"2020/07/30 16:56:56:659" "DEBUG  " "   Seq Log     " "sSourceTesterNo_Local: 2"
"2020/07/30 16:56:56:659" "DEBUG  " "   Seq Log     " "TIUnumber: 0"
"2020/07/30 16:56:56:659" "DEBUG  " "   Seq Log     " "TIUnumber is 0"
"2020/07/30 16:56:56:659" "DEBUG  " "   Seq Log     " "Move Y & Z to socket 2 standby position"
"2020/07/30 16:56:56:674" "MESSAGE" "5.2.IR10       " "Pick And Place: Running"
"2020/07/30 16:56:56:689" "DEBUG  " "   Seq Log     " "Reached pos --> x: -831.7161, y: -333.6219, z: -6.379006, pitch: -62.1325"
"2020/07/30 16:56:56:689" "DEBUG  " "   Seq Log     " "Move X to socket 2 standby position"
"2020/07/30 16:56:57:034" "DEBUG  " "   Seq Log     " "Move XY to socket 2 pick position"
"2020/07/30 16:56:57:034" "DEBUG  " "   Seq Log     " "XY socket pick pos: -743.716, -676.891, XY AO: -8.44668e-2, -1.5829e-2, X pick offset: 0.0"
"2020/07/30 16:56:57:034" "DEBUG  " "   Seq Log     " "Final XYZ socket pick pos to be moved --> x: -743.6315332, y: -676.906829, z: -15.73"
"2020/07/30 16:56:57:484" "DEBUG  " "   Seq Log     " "Reached pos --> x: -743.6271, y: -676.481, z: -6.378983, pitch: -62.1355"
"2020/07/30 16:56:57:484" "DEBUG  " "   Seq Log     " "Move Z to socket 2 pick position & Pick Head 2 down, vacuum ON"
"2020/07/30 16:56:58:219" "DEBUG  " "   Seq Log     " "Reached pos --> x: -743.6323, y: -676.9079, z: -15.730042, pitch: -62.1325"
"2020/07/30 16:56:58:219" "DEBUG  " "   Seq Log     " "Unit Count : 17599.0"
"2020/07/30 16:56:58:219" "DEBUG  " "   Seq Log     " "Move Z to socket standby and pick heads up"
"2020/07/30 16:56:58:444" "DEBUG  " "   Seq Log     " "Reached pos --> x: -743.6271, y: -676.9044, z: -6.60993, pitch: -62.132"
"2020/07/30 16:56:58:444" "DEBUG  " "   Seq Log     " "Check fail to pick"
"2020/07/30 16:56:58:444" "DEBUG  " "   Seq Log     " "Head 1: vacuum on TRUE, analog 3897, pressure -90.5346842860195"
"2020/07/30 16:56:58:444" "DEBUG  " "   Seq Log     " "Head 2: vacuum on TRUE, analog 3904, pressure -90.4278695028535"
"2020/07/30 16:56:58:444" "DEBUG  " "   Seq Log     " "Head 3: vacuum on FALSE, analog 9905, pressure 1.14291817987612"
"2020/07/30 16:56:58:444" "DEBUG  " "   Seq Log     " "Head 4: vacuum on FALSE, analog 9862, pressure 4.86770226142141e-1"
"2020/07/30 16:56:58:459" "DEBUG  " "   Seq Log     " "Pick unit from socket 2 to standby done"
"2020/07/30 16:56:58:459" "INFO   " " Queuing Event " "PickAndPlaceCompleted,PNB.TESTER.B04.02.SOCKET.A01,PNB.CELL.B04.STANDBY.01,PNB.CELL.B04.HEAD.02,0,0,0"
"2020/07/30 16:56:58:459" "MESSAGE" "5.2.IR10       " "Pick And Place: Idle"
"2020/07/30 16:56:58:459" "INFO   " "Event to TA[1] " "PickAndPlaceCompleted,PNB.TESTER.B04.02.SOCKET.A01,PNB.CELL.B04.STANDBY.01,PNB.CELL.B04.HEAD.02,0,0,0"
"2020/07/30 16:56:58:489" "DEBUG  " "   Seq Log     " "Check thermal head is up"
"2020/07/30 16:56:58:489" "DEBUG  " "   Seq Log     " "sDestTesterNo_Local: 2"
"2020/07/30 16:56:58:489" "DEBUG  " "   Seq Log     " "TIUnumber: 2"
"2020/07/30 16:56:58:504" "MESSAGE" "5.2.IR10       " "Pick And Place: Running"
"2020/07/30 16:56:58:504" "DEBUG  " "   Seq Log     " "Reached pos --> x: -743.6273, y: -676.9057, z: -6.385546, pitch: -62.132"
"2020/07/30 16:56:58:504" "DEBUG  " "   Seq Log     " "Move X to socket 2 standby position"
"2020/07/30 16:56:58:834" "DEBUG  " "   Seq Log     " "Reached pos --> x: -830.8953, y: -676.9152, z: -6.379, pitch: -62.1325"
"2020/07/30 16:56:58:834" "DEBUG  " "   Seq Log     " "Move X and Y to socket 2 place position"
"2020/07/30 16:56:58:834" "DEBUG  " "   Seq Log     " "XY socket place pos: -831.716, -676.891, XY AO: -8.44668e-2, -1.12629e-1, X pick offset: 0.0"
"2020/07/30 16:56:58:834" "DEBUG  " "   Seq Log     " "Final XYZ socket place pos to be moved --> x: -831.6315332, y: -677.003629, z: -11.65"
"2020/07/30 16:56:58:894" "DEBUG  " "   Seq Log     " "Reached pos --> x: -831.538, y: -676.9327, z: -6.379006, pitch: -62.1325"
"2020/07/30 16:56:58:894" "DEBUG  " "   Seq Log     " "Check unit drop"
"2020/07/30 16:56:58:894" "DEBUG  " "   Seq Log     " "Head 1: vacuum on TRUE, analog 3864, pressure -90.5346842860195"
"2020/07/30 16:56:58:894" "DEBUG  " "   Seq Log     " "Head 2: vacuum on TRUE, analog 3895, pressure -90.4278695028535"
"2020/07/30 16:56:58:894" "DEBUG  " "   Seq Log     " "Head 3: vacuum on FALSE, analog 9898, pressure 1.05136265144813"
"2020/07/30 16:56:58:894" "DEBUG  " "   Seq Log     " "Head 4: vacuum on FALSE, analog 9854, pressure 3.49436933500158e-1"
"2020/07/30 16:56:58:894" "DEBUG  " "   Seq Log     " "Move Z to socket 2 place position and pick head 1 down"
"2020/07/30 16:56:59:059" "DEBUG  " "   Seq Log     " "Reached pos --> x: -831.6582, y: -677.0343, z: -10.974747, pitch: -62.132"
"2020/07/30 16:56:59:569" "DEBUG  " "   Seq Log     " "Pick Head 1 purge"
"2020/07/30 16:56:59:659" "DEBUG  " "   Seq Log     " "When Drop, Pick Head 1 purge 7.20084231086153kPa"
"2020/07/30 16:56:59:659" "DEBUG  " "   Seq Log     " "PickHead1_VacThreshold_Purge 20.0kPa"
"2020/07/30 16:56:59:659" "DEBUG  " "   Seq Log     " "PickHead2_VacThreshold_Purge 20.0kPa"
"2020/07/30 16:56:59:659" "DEBUG  " "   Seq Log     " "PickHead3_VacThreshold_Purge 20.0kPa"
"2020/07/30 16:56:59:659" "DEBUG  " "   Seq Log     " "PickHead4_VacThreshold_Purge 20.0kPa"
"2020/07/30 16:56:59:659" "DEBUG  " "   Seq Log     " "bHead1PurgeSwOn TRUE"
"2020/07/30 16:56:59:659" "DEBUG  " "   Seq Log     " "bHead2PurgeSwOn TRUE"
"2020/07/30 16:56:59:659" "DEBUG  " "   Seq Log     " "bHead3PurgeSwOn TRUE"
"2020/07/30 16:56:59:659" "DEBUG  " "   Seq Log     " "bHead4PurgeSwOn TRUE"
"2020/07/30 16:56:59:659" "DEBUG  " "   Seq Log     " "bHeadGotIC TRUE"
"2020/07/30 16:56:59:659" "DEBUG  " "   Seq Log     " "bHeadGotIC TRUE"
"2020/07/30 16:56:59:659" "DEBUG  " "   Seq Log     " "bHeadGotIC FALSE"
"2020/07/30 16:56:59:659" "DEBUG  " "   Seq Log     " "bHeadGotIC FALSE"
"2020/07/30 16:56:59:659" "DEBUG  " "   Seq Log     " "Move Z to socket standby and pick head 1 up"
